press_id,cycle_index,activation_no,i_inrush_peak_a,t_inrush_ms,i2t_activation_a2s,t_hf_min,i_anode_a,u_anode_v,damage_true,fuse_blown,split
P22,25,1,891.8,17.17,4551.4,6.67,6.873,6985.1,0.8055,0,train
P22,25,2,829.1,25.43,5826.5,4.56,6.889,6971.8,0.82398,0,train
P22,25,3,855.3,17.41,4246.4,5.24,6.923,6990.9,0.83666,0,train
P22,26,1,890.0,20.42,5390.9,3.88,6.833,6988.4,0.85476,0,train
P22,26,2,815.6,19.04,4222.6,3.76,6.828,6980.0,0.86922,0,train
P22,26,3,861.7,19.65,4861.9,4.28,6.84,6992.7,0.88467,0,train
P22,27,1,1009.7,17.93,6093.6,5.17,6.841,7018.6,0.90548,0,train
P22,27,2,852.4,19.17,4643.9,5.9,6.868,7013.2,0.91911,0,train
P22,27,3,761.0,20.16,3892.9,3.61,6.852,7027.6,0.92984,0,train
P22,28,1,908.6,13.15,3618.6,2.5,6.715,7007.2,0.9397,0,train
P22,28,2,884.1,18.2,4741.2,3.86,6.721,6999.4,0.95523,0,train
P22,28,3,844.2,16.63,3950.2,4.13,6.752,7023.2,0.96818,0,train
P22,29,1,964.1,19.46,6029.9,5.24,6.735,7027.4,0.98872,0,train
P22,29,2,906.7,20.02,5487.1,5.36,6.73,7020.0,1.0,0,train
P22,29,3,790.0,16.48,3428.9,5.5,6.725,6999.1,1.0,1,train
P23,1,1,937.1,15.34,4489.3,9.35,6.759,6989.3,0.01108,0,test
P23,1,2,915.3,20.31,5671.4,10.21,6.769,6988.5,0.02357,0,test
P23,2,1,825.6,16.73,3801.0,5.72,6.95,7010.1,0.03081,0,test
P23,2,2,791.3,19.25,4017.0,6.06,6.963,7019.9,0.03882,0,test
P23,2,3,800.0,21.38,4560.5,6.36,6.929,7010.6,0.05003,0,test
P23,3,1,912.7,20.8,5776.5,7.37,6.723,7007.5,0.06462,0,test
P23,3,2,821.8,21.66,4875.5,7.06,6.708,7019.9,0.07709,0,test
P23,4,1,879.5,19.4,5001.2,4.92,6.833,7013.6,0.09049,0,test
P23,4,2,875.6,22.3,5699.1,5.84,6.847,6981.2,0.1044,0,test
P23,5,1,937.7,20.6,6037.5,6.57,6.849,7009.2,0.12059,0,test
P23,5,2,820.3,21.57,4838.7,8.2,6.84,6992.0,0.13332,0,test
P23,6,1,920.9,17.69,5000.7,5.67,6.895,7028.6,0.14625,0,test
P23,6,2,863.0,14.93,3706.1,3.95,6.886,6997.7,0.15489,0,test
P23,6,3,861.7,19.05,4715.6,3.77,6.891,7008.0,0.16635,0,test
P23,7,1,922.9,14.02,3980.1,5.88,6.887,7011.2,0.17757,0,test
P23,7,2,807.2,16.66,3618.8,3.5,6.867,7015.8,0.18527,0,test
P23,7,3,847.6,21.43,5130.8,5.77,6.873,7002.6,0.19848,0,test
P23,8,1,858.0,23.2,5693.0,7.99,6.938,6997.1,0.21366,0,test
P23,8,2,896.4,22.96,6149.6,6.75,6.887,6989.2,0.2331,0,test
P23,9,1,974.8,16.24,5144.4,6.36,6.704,7016.9,0.24388,0,test
P23,9,2,829.5,16.65,3817.5,5.16,6.713,6986.0,0.25191,0,test
P23,9,3,859.2,13.23,3254.5,6.54,6.687,7006.4,0.25664,0,test
P23,10,1,932.2,20.77,6016.0,7.69,6.853,6999.1,0.27402,0,test
P23,10,2,825.8,20.46,4651.5,7.59,6.843,7017.1,0.28516,0,test
P23,11,1,869.3,16.99,4279.6,2.5,6.913,6999.6,0.29641,0,test
P23,11,2,929.0,18.68,5373.9,4.65,6.907,6978.4,0.30725,0,test
P23,11,3,788.2,18.98,3929.9,2.5,6.909,7025.1,0.31658,0,test
P23,12,1,850.9,20.09,4848.1,5.34,6.797,7017.7,0.32733,0,test
P23,12,2,858.0,14.08,3455.3,6.03,6.816,7042.8,0.33549,0,test
P23,13,1,1005.6,12.47,4203.6,4.96,6.789,6994.0,0.34634,0,test
P23,13,2,878.8,17.01,4377.7,4.76,6.793,6988.7,0.35677,0,test
P23,13,3,799.8,18.0,3838.5,6.25,6.788,6977.3,0.36635,0,test
P23,14,1,861.7,11.76,2910.1,5.05,6.787,7027.5,0.37278,0,test
P23,14,2,779.6,17.24,3493.6,6.72,6.772,6991.0,0.38053,0,test
P23,15,1,902.3,20.08,5449.2,8.19,6.698,7006.1,0.39639,0,test
P23,15,2,857.8,17.6,4318.0,7.53,6.691,7018.6,0.40742,0,test
P23,16,1,858.9,14.51,3568.5,5.09,6.702,6958.6,0.41507,0,test
P23,16,2,908.7,17.13,4715.2,4.15,6.7,6960.2,0.42677,0,test
P23,16,3,895.6,15.27,4083.8,4.42,6.697,6969.5,0.4359,0,test
P23,17,1,929.8,18.25,5259.1,4.89,6.798,7009.3,0.4502,0,test
P23,17,2,827.6,18.07,4126.1,7.63,6.801,7000.5,0.45879,0,test
P23,18,1,876.0,13.44,3436.6,4.61,6.704,7024.1,0.46736,0,test
P23,18,2,940.4,15.8,4657.8,5.27,6.698,7000.0,0.47951,0,test
P23,18,3,819.5,17.82,3988.8,4.68,6.691,7014.3,0.48781,0,test
P23,19,1,879.9,17.43,4496.9,5.27,6.777,7013.6,0.49887,0,test
P23,19,2,891.8,19.27,5107.3,4.2,6.762,6999.6,0.51315,0,test
P23,19,3,844.6,16.72,3976.6,3.72,6.778,7021.3,0.52198,0,test
P23,20,1,974.9,15.71,4977.1,7.7,6.721,7019.8,0.53567,0,test
P23,20,2,860.1,19.75,4870.5,7.58,6.729,7027.2,0.54752,0,test
P23,21,1,925.9,16.97,4850.4,5.2,6.879,7006.0,0.56015,0,test
P23,21,2,905.5,17.92,4898.4,7.23,6.863,7006.1,0.57386,0,test
P23,21,3,783.1,17.8,3639.5,6.43,6.866,6993.7,0.58238,0,test
P23,22,1,918.6,16.9,4753.8,7.3,6.752,7017.9,0.5938,0,test
P23,22,2,951.1,21.18,6385.8,5.39,6.746,7005.9,0.61152,0,test
P23,23,1,858.6,14.39,3536.1,4.27,6.73,7014.6,0.61937,0,test
P23,23,2,860.3,20.28,5004.8,3.91,6.737,7003.2,0.63252,0,test
P23,23,3,919.1,15.35,4321.9,4.16,6.744,6996.9,0.64365,0,test
P23,24,1,965.4,18.12,5629.1,8.62,6.788,7001.4,0.65848,0,test
P23,24,2,856.4,23.77,5810.7,7.64,6.821,6999.2,0.67163,0,test
P23,25,1,898.4,18.47,4968.4,3.95,6.928,7020.5,0.68143,0,test
P23,25,2,743.8,13.23,2439.1,3.0,6.944,7016.1,0.68636,0,test
P23,25,3,884.4,14.79,3855.9,4.35,6.935,7019.6,0.69478,0,test
P23,26,1,918.6,18.06,5080.8,7.98,6.743,7008.6,0.70946,0,test
P23,26,2,901.1,14.28,3866.2,7.13,6.759,7027.3,0.71811,0,test
P23,27,1,983.5,15.38,4958.1,5.34,6.71,6997.1,0.72936,0,test
P23,27,2,866.6,14.49,3626.9,8.27,6.696,6983.3,0.73772,0,test
P23,28,1,1015.2,16.53,5678.1,4.01,6.858,7006.5,0.75065,0,test
P23,28,2,873.5,19.36,4923.6,4.97,6.858,6988.6,0.76413,0,test
P23,28,3,894.8,17.03,4545.9,3.87,6.873,6996.6,0.7734,0,test
P23,29,1,1018.9,14.96,5177.9,5.76,7.036,6992.3,0.78612,0,test
P23,29,2,862.2,16.75,4150.3,7.71,7.017,6994.7,0.79673,0,test
P23,30,1,1026.0,18.29,6418.1,5.59,6.926,7006.8,0.81104,0,test
P23,30,2,862.2,21.84,5412.6,4.78,6.922,6988.5,0.82512,0,test
P23,30,3,878.5,17.62,4531.9,5.81,6.916,7000.7,0.83733,0,test
P23,31,1,930.2,17.2,4962.0,4.34,6.902,6996.3,0.84811,0,test
P23,31,2,937.6,21.6,6327.5,4.12,6.914,7019.1,0.86238,0,test
P23,31,3,922.9,18.18,5161.7,5.71,6.91,7003.1,0.87467,0,test
P23,32,1,920.7,14.45,4082.1,7.87,6.808,7023.0,0.88484,0,test
P23,32,2,846.8,17.21,4113.8,9.36,6.811,7014.4,0.89306,0,test
P23,33,1,947.8,18.19,5447.5,6.21,6.698,7019.1,0.90804,0,test
P23,33,2,885.9,15.79,4130.6,6.09,6.719,7010.1,0.91669,0,test
P23,34,1,974.0,13.99,4422.5,6.59,6.838,6988.7,0.92875,0,test
P23,34,2,970.1,18.33,5748.5,7.32,6.814,6997.2,0.94431,0,test
P23,35,1,1021.4,20.16,7011.6,5.28,6.93,7010.3,0.96355,0,test
P23,35,2,818.2,18.38,4102.0,6.48,6.955,7004.5,0.9737,0,test
P23,35,3,938.2,13.56,3978.9,5.87,6.939,7010.5,0.98282,0,test
P23,36,1,942.7,13.21,3911.4,5.15,6.803,6989.1,0.99292,0,test
P23,36,2,905.2,15.64,4272.8,6.09,6.827,7003.1,1.0,0,test
P23,36,3,824.6,19.04,4316.1,5.44,6.812,6975.1,1.0,1,test
P24,1,1,832.9,18.7,4324.6,3.51,6.887,7005.4,0.00831,0,train
P24,1,2,749.4,12.93,2420.0,4.44,6.863,7018.2,0.01218,0,train
P24,1,3,657.4,16.47,2372.5,3.65,6.873,7004.5,0.01563,0,train
P24,2,1,867.3,18.77,4706.8,4.35,7.011,7017.2,0.02544,0,train
P24,2,2,717.6,17.52,3008.3,5.03,7.028,7006.8,0.03049,0,train
P24,2,3,814.9,23.29,5154.6,4.29,6.997,7011.5,0.04137,0,train
P24,3,1,721.5,20.13,3492.3,4.45,6.81,7026.0,0.04821,0,train
P24,3,2,733.7,18.42,3305.6,4.59,6.829,7036.4,0.0549,0,train
P24,3,3,737.0,16.3,2952.2,3.5,6.834,7040.9,0.06038,0,train
P24,4,1,764.2,15.52,3020.6,4.15,7.002,7008.0,0.06513,0,train
P24,4,2,742.3,21.67,3980.0,2.5,6.983,7006.2,0.0734,0,train
P24,4,3,745.4,17.48,3238.4,2.73,7.02,7009.2,0.07922,0,train
P24,5,1,775.7,12.96,2599.4,4.36,6.898,6986.5,0.08336,0,train
P24,5,2,687.2,17.82,2806.0,5.54,6.897,6991.9,0.08791,0,train
P24,5,3,674.6,20.18,3061.9,5.17,6.904,7013.9,0.09344,0,train
P24,6,1,812.9,14.0,3082.7,4.4,7.04,7010.1,0.09869,0,train
P24,6,2,772.9,18.49,3680.4,4.11,7.016,7008.4,0.10554,0,train
P24,6,3,779.1,14.39,2911.2,4.39,7.028,7008.6,0.1103,0,train
P24,7,1,843.8,16.86,4000.9,4.74,7.002,7000.5,0.11835,0,train
P24,7,2,761.7,17.13,3313.2,5.2,7.021,6965.8,0.12388,0,train
P24,7,3,817.3,21.06,4690.0,2.96,7.026,6994.5,0.13469,0,train
P24,8,1,862.0,16.38,4057.2,5.48,6.834,6987.6,0.14225,0,train
P24,8,2,767.0,12.49,2450.1,4.77,6.843,6986.5,0.1465,0,train
P24,8,3,768.5,18.93,3726.3,6.23,6.849,6989.2,0.15293,0,train
P24,9,1,790.6,17.46,3637.0,4.63,6.828,7007.0,0.15942,0,train
P24,9,2,773.5,15.49,3088.5,3.2,6.804,7003.9,0.16562,0,train
P24,9,3,752.0,17.64,3325.4,5.14,6.802,7006.2,0.1723,0,train
P24,10,1,875.4,16.06,4101.6,7.28,6.683,6986.4,0.17858,0,train
P24,10,2,853.8,23.32,5667.3,5.71,6.717,6986.3,0.19133,0,train
P24,10,3,770.9,17.2,3407.4,5.6,6.704,6980.3,0.19661,0,train
P24,11,1,821.4,20.7,4656.6,5.4,6.821,6994.2,0.20485,0,train
P24,11,2,719.7,18.8,3246.2,5.61,6.797,6976.4,0.21151,0,train
P24,11,3,791.8,13.3,2780.3,5.41,6.816,6949.2,0.21591,0,train
P24,12,1,784.1,21.76,4460.0,4.45,6.879,6993.1,0.22534,0,train
P24,12,2,817.9,20.17,4497.6,3.59,6.862,7004.3,0.23349,0,train
P24,12,3,813.2,21.49,4737.9,3.02,6.855,7014.4,0.24321,0,train
P24,13,1,745.5,18.19,3369.2,6.01,6.828,7004.1,0.24954,0,train
P24,13,2,670.4,18.68,2798.5,6.66,6.832,7004.0,0.25395,0,train
P24,14,1,795.8,17.39,3670.0,5.93,6.843,7007.8,0.26148,0,train
P24,14,2,662.1,16.3,2381.9,8.08,6.806,7003.7,0.26545,0,train
P24,15,1,849.6,19.98,4808.7,5.48,6.752,7026.1,0.27573,0,train
P24,15,2,816.3,16.58,3682.1,4.84,6.787,7003.2,0.28297,0,train
P24,15,3,786.8,16.28,3358.0,3.64,6.759,6994.7,0.28904,0,train
P24,16,1,845.7,18.82,4487.0,6.82,6.751,7018.9,0.29851,0,train
P24,16,2,780.7,18.1,3676.3,6.74,6.781,7022.0,0.305,0,train
P24,17,1,856.4,17.78,4346.7,4.58,6.858,6979.9,0.31532,0,train
P24,17,2,725.9,16.7,2933.6,5.23,6.839,6983.7,0.3207,0,train
P24,17,3,755.9,15.37,2927.8,5.84,6.845,6995.7,0.32587,0,train
P24,18,1,774.4,20.44,4085.5,5.94,6.788,7007.9,0.33292,0,train
P24,18,2,764.0,15.3,2977.2,6.27,6.808,7001.0,0.33794,0,train
P24,18,3,834.1,19.13,4435.6,4.72,6.813,7005.3,0.34682,0,train
P24,19,1,823.9,16.98,3842.7,4.46,6.78,7001.8,0.35433,0,train
P24,19,2,714.3,18.67,3174.9,5.24,6.764,6999.4,0.36017,0,train
P24,19,3,810.2,21.23,4644.5,4.63,6.768,7017.4,0.36806,0,train
P24,20,1,871.5,20.04,5072.8,7.01,6.802,7008.9,0.37837,0,train
P24,20,2,753.5,16.89,3196.7,6.64,6.79,7015.9,0.38421,0,train
P24,21,1,767.8,17.36,3411.7,5.8,6.967,6981.9,0.39076,0,train
P24,21,2,822.5,18.45,4161.5,5.71,6.954,6995.7,0.39947,0,train
P24,22,1,832.7,18.25,4219.1,5.73,6.861,6992.3,0.40834,0,train
P24,22,2,808.4,17.97,3915.8,5.82,6.86,6984.4,0.41647,0,train
P24,22,3,783.9,17.8,3646.9,6.4,6.85,6998.3,0.42404,0,train
P24,23,1,763.5,18.44,3583.5,6.91,6.698,6986.8,0.43092,0,train
P24,23,2,730.9,21.33,3799.4,7.8,6.723,6999.4,0.43831,0,train
P24,24,1,916.8,15.69,4395.2,8.22,6.874,7018.6,0.44683,0,train
P24,24,2,709.7,15.8,2652.0,7.36,6.888,7000.0,0.45211,0,train
P24,25,1,868.2,15.83,3976.8,9.21,6.697,7017.7,0.45984,0,train
P24,25,2,861.8,17.5,4330.8,8.42,6.705,7022.2,0.46738,0,train
P24,26,1,880.1,19.2,4956.0,3.87,6.947,7010.2,0.47929,0,train
P24,26,2,809.6,17.42,3806.8,4.51,6.95,7000.4,0.48689,0,train
P24,26,3,722.5,15.47,2691.3,3.87,6.919,7023.1,0.49118,0,train
P24,27,1,833.8,18.07,4186.4,4.98,6.868,7001.5,0.49888,0,train
P24,27,2,796.1,14.95,3158.3,3.48,6.87,6995.2,0.50566,0,train
P24,27,3,800.8,21.63,4624.1,4.97,6.881,6996.2,0.51513,0,train
P24,28,1,845.6,16.2,3862.2,3.92,6.955,6989.5,0.52276,0,train
P24,28,2,828.5,19.03,4354.3,3.47,6.935,6991.8,0.53234,0,train
P24,28,3,705.1,19.97,3310.4,4.84,6.947,6996.7,0.53714,0,train
P24,29,1,901.8,23.25,6302.4,5.56,6.892,7019.0,0.55177,0,train
P24,29,2,843.8,18.32,4348.4,5.09,6.876,6996.4,0.56162,0,train
P24,29,3,744.4,16.85,3112.2,4.49,6.869,7003.7,0.56711,0,train
P24,30,1,835.3,17.71,4119.4,6.42,6.974,6986.2,0.57731,0,train
P24,30,2,779.9,18.27,3703.4,5.42,6.972,7008.8,0.58515,0,train
P24,30,3,756.7,14.75,2815.4,5.52,6.98,6971.0,0.59027,0,train
P24,31,1,904.5,20.47,5583.6,7.15,6.794,7004.6,0.60263,0,train
P24,31,2,850.8,18.73,4520.2,6.31,6.777,7020.7,0.61128,0,train
P24,32,1,916.7,19.02,5326.1,5.98,6.823,6982.6,0.62342,0,train
P24,32,2,859.3,16.44,4046.8,4.81,6.818,6954.3,0.63332,0,train
P24,32,3,861.9,20.37,5044.0,3.88,6.813,6980.5,0.64387,0,train
P24,33,1,885.4,18.22,4760.6,3.66,6.803,7012.2,0.65406,0,train
P24,33,2,824.4,17.01,3854.7,4.9,6.808,7010.0,0.66084,0,train
P24,33,3,795.3,20.36,4292.1,3.09,6.822,7002.8,0.6711,0,train
P24,34,1,1005.0,19.23,6473.5,5.95,6.86,7017.2,0.68789,0,train
P24,34,2,760.9,18.83,3633.0,5.7,6.873,7001.3,0.69495,0,train
P24,35,1,810.9,13.53,2966.6,6.7,6.876,7013.0,0.70088,0,train
P24,35,2,786.7,20.44,4217.2,6.04,6.882,7025.2,0.70914,0,train
P24,36,1,896.7,15.51,4155.9,4.08,6.766,7036.3,0.7165,0,train
P24,36,2,736.0,19.94,3600.3,4.62,6.768,7021.8,0.72255,0,train
P24,36,3,830.4,15.14,3480.3,4.66,6.774,7035.5,0.73006,0,train
P24,37,1,899.3,14.67,3954.4,5.26,6.866,7032.2,0.73818,0,train
P24,37,2,796.0,13.48,2846.4,3.16,6.875,7016.9,0.74363,0,train
P24,37,3,816.3,15.24,3386.0,5.84,6.9,6999.9,0.75041,0,train
P24,38,1,911.7,14.46,4006.5,5.09,6.899,7014.5,0.7577,0,train
P24,38,2,761.2,17.85,3447.4,7.14,6.917,7000.3,0.76328,0,train
P24,39,1,893.1,17.13,4554.9,8.1,6.872,6996.3,0.77127,0,train
P24,39,2,796.9,17.91,3790.5,5.69,6.878,6979.1,0.77833,0,train
P24,40,1,943.1,17.14,5079.9,4.95,6.925,7005.9,0.789,0,train
P24,40,2,841.7,18.35,4332.9,5.03,6.925,7002.2,0.79903,0,train
P24,40,3,808.1,19.32,4204.9,4.87,6.927,7000.9,0.80689,0,train
P24,41,1,868.8,20.01,5034.0,3.3,6.836,7024.5,0.81792,0,train
P24,41,2,804.9,16.22,3503.2,3.44,6.823,7018.9,0.82417,0,train
P24,41,3,818.4,14.4,3215.0,3.8,6.833,7006.8,0.83104,0,train
P24,42,1,932.2,18.92,5481.0,4.38,6.866,6988.6,0.8421,0,train
P24,42,2,906.5,18.66,5111.1,4.06,6.867,7001.9,0.85432,0,train
P24,42,3,805.4,18.43,3985.5,5.19,6.876,7013.7,0.86286,0,train
P24,43,1,928.6,17.09,4912.2,6.64,6.782,6981.6,0.87371,0,train
P24,43,2,886.6,16.13,4226.1,5.74,6.789,6981.8,0.88158,0,train
P24,43,3,777.2,19.23,3871.1,5.08,6.796,6983.8,0.89093,0,train
P24,44,1,1012.1,20.35,6948.3,6.07,6.726,7003.7,0.90988,0,train
P24,44,2,846.0,14.85,3542.7,5.59,6.72,7005.2,0.91641,0,train
P24,44,3,842.4,16.52,3908.4,5.87,6.708,6989.0,0.9252,0,train
P24,45,1,897.4,16.74,4493.2,7.73,6.715,7004.3,0.93474,0,train
P24,45,2,859.6,14.05,3460.8,6.13,6.696,6997.7,0.94014,0,train
P24,46,1,929.7,13.84,3987.9,5.57,6.824,6994.7,0.94826,0,train
P24,46,2,835.5,16.94,3942.7,6.88,6.837,7008.8,0.95666,0,train
P24,46,3,797.4,16.4,3476.4,3.27,6.844,7037.8,0.96236,0,train
P24,47,1,922.2,16.81,4766.1,7.65,6.845,7009.8,0.97336,0,train
P24,47,2,850.1,16.52,3979.9,5.0,6.81,7035.5,0.98146,0,train
P24,47,3,906.8,22.55,6181.2,7.01,6.828,7016.8,0.99533,0,train
P24,48,1,943.6,17.52,5198.2,4.34,6.731,7026.9,1.0,0,train
P24,48,2,798.4,24.17,5135.8,4.33,6.732,7008.9,1.0,0,train
P24,48,3,898.7,13.59,3658.0,3.82,6.743,7021.5,1.0,1,train
P25,1,1,745.3,19.79,3664.5,6.01,6.813,6987.8,0.00891,0,train
P25,1,2,637.1,17.58,2378.5,7.19,6.791,6988.0,0.01478,0,train
P25,2,1,772.0,16.1,3198.0,6.6,6.921,6960.0,0.02311,0,train
P25,2,2,676.8,15.07,2301.0,3.76,6.931,6938.9,0.02823,0,train
P25,2,3,700.9,17.07,2795.7,2.97,6.926,6951.6,0.03447,0,train
P25,3,1,665.8,18.77,2772.8,8.08,6.938,6951.8,0.0393,0,train
P25,3,2,641.6,16.6,2277.8,7.05,6.926,6944.5,0.04497,0,train
P25,4,1,744.3,19.6,3619.4,7.85,7.008,6950.2,0.05467,0,train
P25,4,2,654.4,20.39,2910.9,9.05,7.002,6965.7,0.06137,0,train
P25,5,1,813.3,18.21,4014.6,7.38,6.833,6956.6,0.07193,0,train
P25,5,2,686.7,16.14,2536.7,6.12,6.841,6964.9,0.07807,0,train
P25,6,1,662.7,14.99,2194.2,6.65,6.773,6964.2,0.08321,0,train
P25,6,2,633.5,14.69,1965.1,6.53,6.78,6950.6,0.08703,0,train
P25,7,1,769.8,18.69,3691.9,6.62,6.813,6976.9,0.09733,0,train
P25,7,2,712.0,21.13,3570.2,7.78,6.828,6970.1,0.1068,0,train
P25,8,1,725.2,20.38,3571.9,5.02,6.961,6959.3,0.11623,0,train
P25,8,2,673.6,19.19,2903.1,4.03,6.951,6954.6,0.12379,0,train
P25,8,3,653.1,14.95,2124.7,4.71,6.934,6965.7,0.12814,0,train
P25,9,1,856.1,19.89,4859.7,6.24,6.808,6979.7,0.1414,0,train
P25,9,2,666.9,18.23,2702.5,7.32,6.796,6954.1,0.14771,0,train
P25,10,1,726.0,19.15,3364.5,4.36,6.803,6962.7,0.15534,0,train
P25,10,2,660.1,20.58,2988.2,6.0,6.8,6958.4,0.16253,0,train
P25,10,3,704.7,20.17,3339.4,5.1,6.783,6962.5,0.17213,0,train
P25,11,1,798.6,20.44,4344.9,6.63,6.698,6970.8,0.18449,0,train
P25,11,2,667.7,17.27,2566.1,5.35,6.694,6967.0,0.19075,0,train
P25,11,3,614.6,22.57,2842.1,4.48,6.722,6954.4,0.19685,0,train
P25,12,1,785.4,17.58,3614.3,3.77,6.762,6987.7,0.20535,0,train
P25,12,2,769.6,21.63,4270.7,5.84,6.746,6970.8,0.21683,0,train
P25,13,1,772.6,16.96,3373.6,8.84,6.878,6953.7,0.22492,0,train
P25,13,2,759.8,18.09,3481.4,7.25,6.875,6967.7,0.2324,0,train
P25,14,1,771.2,19.94,3952.0,4.77,6.829,6931.9,0.24306,0,train
P25,14,2,708.4,17.81,2978.8,6.52,6.804,6945.9,0.25022,0,train
P25,15,1,778.4,17.0,3432.6,3.97,6.961,6996.3,0.26062,0,train
P25,15,2,680.0,18.87,2908.1,6.03,6.962,6981.8,0.26697,0,train
P25,16,1,778.6,19.73,3988.1,6.31,6.813,6944.4,0.27643,0,train
P25,16,2,683.0,18.77,2919.2,6.2,6.783,6952.9,0.28251,0,train
P25,17,1,737.4,19.47,3529.0,7.58,6.761,6953.4,0.28995,0,train
P25,17,2,701.3,17.93,2939.2,7.88,6.78,6973.1,0.29695,0,train
P25,18,1,791.1,17.52,3653.6,8.35,6.887,6939.2,0.30788,0,train
P25,18,2,732.0,20.77,3710.1,9.18,6.909,6937.6,0.31596,0,train
P25,19,1,688.9,19.01,3006.7,4.65,6.757,6945.4,0.32288,0,train
P25,19,2,741.9,13.73,2518.8,6.08,6.796,6943.8,0.32887,0,train
P25,20,1,775.6,20.95,4201.4,5.84,6.892,6977.1,0.33952,0,train
P25,20,2,629.3,15.23,2010.6,6.9,6.919,6975.2,0.344,0,train
P25,21,1,665.1,19.39,2858.2,6.21,6.921,6940.1,0.35025,0,train
P25,21,2,706.1,18.66,3101.9,6.15,6.885,6955.6,0.35758,0,train
P25,22,1,755.4,15.83,3011.5,6.05,6.872,6973.5,0.36463,0,train
P25,22,2,629.0,20.02,2640.0,6.88,6.83,6949.0,0.37129,0,train
P25,23,1,779.1,19.27,3898.2,4.79,6.728,6960.0,0.38181,0,train
P25,23,2,640.9,22.63,3098.0,4.6,6.759,6965.6,0.38777,0,train
P25,23,3,716.6,15.46,2645.6,4.59,6.749,6943.3,0.39491,0,train
P25,24,1,717.2,23.27,3988.5,6.51,6.969,6964.7,0.40633,0,train
P25,24,2,735.4,18.58,3349.7,7.96,6.969,6959.5,0.41402,0,train
P25,25,1,793.4,17.54,3680.0,8.16,6.911,6956.1,0.42409,0,train
P25,25,2,713.3,17.03,2887.6,6.41,6.872,6968.0,0.43175,0,train
P25,26,1,805.2,17.44,3767.8,8.11,6.714,6958.0,0.44366,0,train
P25,26,2,708.9,18.2,3049.3,6.73,6.723,6983.6,0.45108,0,train
P25,27,1,901.9,18.57,5034.1,6.26,6.763,6968.5,0.46671,0,train
P25,27,2,725.5,22.7,3982.5,7.89,6.756,6977.8,0.47799,0,train
P25,28,1,839.3,14.3,3358.4,4.13,6.718,6964.6,0.48684,0,train
P25,28,2,697.1,19.85,3215.6,4.8,6.708,6965.2,0.49477,0,train
P25,28,3,701.7,18.18,2982.7,6.07,6.702,6971.6,0.502,0,train
P25,29,1,838.2,18.93,4434.4,4.75,6.925,6946.1,0.51275,0,train
P25,29,2,717.3,13.38,2294.9,5.07,6.926,6965.7,0.51833,0,train
P25,29,3,764.9,19.68,3839.1,4.67,6.908,6974.6,0.52853,0,train
P25,30,1,827.8,16.55,3779.9,5.64,6.802,6988.0,0.53893,0,train
P25,30,2,715.3,18.26,3113.8,6.39,6.811,6991.5,0.54555,0,train
P25,31,1,827.1,17.03,3883.6,5.87,6.772,6948.1,0.55781,0,train
P25,31,2,667.1,19.63,2911.9,4.81,6.791,6940.5,0.56517,0,train
P25,32,1,787.6,18.08,3738.4,5.39,6.788,6931.5,0.57575,0,train
P25,32,2,750.1,15.73,2949.4,6.0,6.816,6940.3,0.5839,0,train
P25,33,1,859.0,14.28,3511.8,6.97,6.988,6957.1,0.59492,0,train
P25,33,2,741.9,17.02,3122.4,7.41,7.004,6963.5,0.60251,0,train
P25,34,1,777.0,14.15,2848.3,6.78,6.774,6936.3,0.60865,0,train
P25,34,2,761.4,19.01,3672.9,5.87,6.777,6954.6,0.61746,0,train
P26,1,1,974.0,25.55,8079.9,4.06,6.987,7012.5,0.02476,0,test
P26,1,2,775.9,20.12,4037.2,4.85,6.968,7014.5,0.03513,0,test
P26,1,3,954.6,18.89,5735.9,4.33,6.975,7013.8,0.04937,0,test
P26,2,1,1022.1,19.97,6952.5,4.81,6.841,7014.2,0.06899,0,test
P26,2,2,892.4,22.8,6053.3,3.96,6.849,6999.1,0.08621,0,test
P26,2,3,855.9,19.28,4706.9,3.89,6.843,7019.9,0.09544,0,test
P26,3,1,1025.9,16.17,5672.9,4.89,6.884,7044.3,0.11045,0,test
P26,3,2,881.7,19.41,5030.7,5.85,6.885,7018.3,0.12383,0,test
P26,3,3,841.1,18.94,4465.1,5.69,6.896,7031.0,0.13357,0,test
P26,4,1,1012.7,18.21,6224.8,4.43,6.928,6997.1,0.1518,0,test
P26,4,2,877.6,14.86,3815.4,4.17,6.884,7003.5,0.16214,0,test
P26,4,3,854.5,19.62,4774.2,3.04,6.921,7005.9,0.172,0,test
P26,5,1,871.3,13.85,3505.0,7.32,6.87,7026.4,0.17924,0,test
P26,5,2,862.4,18.89,4683.8,6.84,6.888,7008.5,0.18859,0,test
P26,6,1,944.0,17.14,5091.9,5.86,7.032,6978.2,0.20004,0,test
P26,6,2,823.2,20.52,4634.6,6.96,7.026,6952.3,0.21012,0,test
P26,6,3,839.7,15.11,3551.5,7.31,7.02,6983.0,0.21786,0,test
P26,7,1,918.5,20.39,5735.5,7.65,6.949,7034.0,0.23383,0,test
P26,7,2,904.1,21.73,5919.6,6.62,6.93,7009.2,0.25063,0,test
P26,8,1,1018.1,14.02,4845.3,4.29,6.842,6970.0,0.26142,0,test
P26,8,2,763.2,17.31,3360.9,3.9,6.851,6977.6,0.26818,0,test
P26,8,3,869.4,20.01,5040.7,5.46,6.834,6992.1,0.28227,0,test
