press_id,press_model,cycle_index,ts_start,shift,glue_type,wood_species,wood_moisture_pct,charge_thickness_mm,charge_area_m2,cycle_duration_min,n_activations,t_hf_total_min,u_anode_v_mean,u_anode_v_std,i_anode_a_mean,i_anode_a_max,p_anode_kw,i_prim_rms_a,cos_phi,u_ripple_v,i_inrush_peak_a_max,t_inrush_ms_mean,i2t_cycle_a2s,i2t_cum_a2s,t_hall_c,t_cabinet_c,t_fuse_holder_c,dt_fuse_cabinet_k,r_fuse_est_mohm,press_hours_total,hydraulic_pressure_bar,glue_batch_id,fuse_blown,damage_true,rul_cycles,blow_within_5,censored,split
P19,HFP-3200,15,2025-02-07 18:26,S,PVAc_D3,Fichte,8.16,25.0,1.923,62.5,3,12.41,6983.2,9.29,6.729,6.776,46.99,82.64,0.9119,60.1,846.4,19.99,12426.3,142612.7,15.79,27.37,40.71,13.33,0.8399,16703.1,185.2,B7589,0,0.58564,11,0,0,train
P19,HFP-3200,16,2025-02-07 19:48,S,PUR,Esche,11.88,38.0,2.33,68.1,3,18.94,6981.9,9.44,7.01,7.039,48.94,85.93,0.9134,56.77,882.6,17.69,12411.5,155024.2,12.82,24.02,41.34,17.32,0.949,16704.2,172.6,B2798,0,0.64046,10,0,0,train
P19,HFP-3200,17,2025-02-07 21:13,S,PVAc_D3,Fichte,10.3,18.0,2.442,58.9,3,10.36,6992.0,9.25,6.848,6.877,47.88,84.35,0.9104,69.28,871.0,17.29,12270.3,167294.5,11.38,23.91,42.31,18.4,0.9405,16705.2,183.0,B6401,0,0.68538,9,0,0,train
P19,HFP-3200,18,2025-02-07 22:30,N,PVAc_D4,Fichte,10.34,18.0,2.818,55.5,2,11.66,6993.5,8.73,6.932,6.947,48.48,85.68,0.9075,61.98,812.0,19.57,8559.1,175853.6,12.96,24.2,43.55,19.36,0.8893,16706.1,181.7,B6073,0,0.72284,8,0,0,train
P19,HFP-3200,19,2025-02-07 23:34,N,PVAc_D3,Fichte,8.77,25.0,2.056,61.3,2,14.53,7000.6,12.44,6.741,6.772,47.19,82.76,0.9146,61.94,849.6,16.3,7527.0,183380.6,11.69,23.64,39.8,16.16,0.8246,16707.2,187.8,B6805,0,0.75564,7,0,0,train
P19,HFP-3200,20,2025-02-08 00:50,N,PUR,Esche,12.77,30.0,1.574,63.8,3,16.54,6993.3,7.45,6.993,7.029,48.91,85.37,0.9187,60.34,886.2,19.28,13016.5,196397.1,12.79,24.07,42.76,18.68,0.911,16708.2,163.2,B9871,0,0.81398,6,0,0,train
P19,HFP-3200,21,2025-02-08 02:05,N,PUR,Eiche,12.36,18.0,2.042,59.8,2,13.15,7013.3,7.73,6.976,6.995,48.93,85.01,0.9231,67.16,856.5,23.07,10199.7,206596.8,9.42,19.96,40.47,20.51,0.9801,16709.2,190.5,B4738,0,0.86323,5,0,0,train
P19,HFP-3200,22,2025-02-08 03:18,N,PUR,Esche,9.66,30.0,2.342,66.3,2,16.99,6982.1,10.13,6.791,6.81,47.41,82.33,0.9236,63.21,825.6,19.12,7719.2,214315.9,9.84,19.47,41.03,21.57,0.9651,16710.3,174.3,B7083,0,0.88965,4,1,0,train
P19,HFP-3200,23,2025-02-08 04:42,N,PVAc_D4,Esche,8.7,18.0,2.209,58.3,2,11.75,6980.2,11.99,6.799,6.807,47.46,83.05,0.9165,67.7,874.9,17.44,7492.2,221808.1,11.03,21.78,43.43,21.65,0.9763,16711.3,173.7,B7615,0,0.91965,3,1,0,train
P19,HFP-3200,24,2025-02-08 05:53,N,PVAc_D4,Eiche,11.57,30.0,2.361,63.5,2,14.14,7003.0,10.0,6.935,6.946,48.56,85.82,0.9075,66.14,931.0,15.61,7650.6,229458.8,8.53,20.4,40.19,19.79,0.9384,16712.4,163.8,B5386,0,0.94826,2,1,0,train
P19,HFP-3200,25,2025-02-08 07:13,F,PVAc_D4,Eiche,11.2,18.0,2.359,49.5,3,9.25,6976.4,7.31,6.951,6.997,48.49,84.96,0.9153,67.92,875.3,16.56,11233.8,240692.6,11.09,22.36,42.49,20.13,0.8639,16713.2,181.7,B3099,0,0.99217,1,1,0,train
P19,HFP-3200,26,2025-02-08 08:21,F,PVAc_D3,Buche,10.26,25.0,2.092,58.5,3,13.79,7006.7,12.63,6.896,6.92,48.32,85.75,0.9037,68.21,919.6,20.88,15215.1,255907.6,13.72,27.18,49.29,22.11,0.9036,16714.2,176.5,B7013,1,1.0,0,1,0,train
P20,HFP-2400,1,2025-07-18 03:00,N,PUR,Buche,7.8,18.0,2.499,60.9,3,14.66,6987.2,9.6,6.735,6.77,47.06,81.74,0.9233,44.17,773.8,19.09,9129.8,9129.8,25.08,37.16,45.06,7.9,0.6429,9543.5,183.3,B5641,0,0.02662,45,0,0,test
P20,HFP-2400,2,2025-07-18 04:20,N,PVAc_D4,Esche,12.09,38.0,2.148,71.7,3,17.53,6982.5,8.34,6.92,6.942,48.32,84.26,0.9197,40.73,728.0,18.98,8435.8,17565.6,23.3,34.76,40.77,6.0,0.4396,9544.7,191.7,B5881,0,0.04902,44,0,0,test
P20,HFP-2400,3,2025-07-18 05:52,N,PVAc_D4,Buche,11.08,18.0,2.275,53.6,2,12.0,6993.0,6.54,6.836,6.862,47.81,83.93,0.9135,40.33,757.4,17.65,5760.6,23326.2,25.53,36.87,42.86,5.99,0.6264,9545.6,173.3,B3149,0,0.06378,43,0,0,test
P20,HFP-2400,4,2025-07-18 07:07,F,PVAc_D4,Fichte,10.2,30.0,1.641,58.9,2,14.06,6960.8,11.43,6.812,6.834,47.42,82.24,0.9247,41.52,762.7,17.58,6519.5,29845.7,25.82,38.07,42.93,4.86,0.6236,9546.6,177.7,B3307,0,0.08112,42,0,0,test
P20,HFP-2400,5,2025-07-18 08:23,F,PVAc_D4,Eiche,11.55,18.0,2.141,54.3,2,12.95,7001.9,9.28,6.908,6.942,48.37,82.92,0.9355,42.99,754.4,18.8,6695.6,36541.3,25.82,36.36,45.26,8.9,0.1612,9547.5,183.9,B2083,0,0.10092,41,0,0,test
P20,HFP-2400,6,2025-07-18 09:35,F,PVAc_D3,Eiche,11.88,30.0,2.049,58.1,2,14.81,6997.8,12.12,6.878,6.911,48.13,83.44,0.9251,42.6,769.6,16.65,5487.0,42028.2,27.35,39.5,47.06,7.55,0.5926,9548.4,181.9,B5223,0,0.11513,40,0,0,test
P20,HFP-2400,7,2025-07-18 10:48,F,PVAc_D3,Esche,12.99,38.0,2.532,70.6,3,16.92,6992.4,9.26,7.018,7.03,49.07,86.37,0.9112,38.12,662.7,20.7,8806.3,50834.6,26.78,39.02,46.36,7.34,0.3506,9549.6,175.0,B2954,0,0.13909,39,0,0,test
P20,HFP-2400,8,2025-07-18 12:19,F,PVAc_D3,Esche,9.24,22.0,2.235,49.0,2,11.67,7000.6,11.48,6.785,6.786,47.5,83.81,0.9089,51.46,699.9,13.14,4121.1,54955.7,29.57,41.19,50.47,9.28,0.5215,9550.4,182.9,B7300,0,0.14911,38,0,0,test
P20,HFP-2400,9,2025-07-18 13:23,F,PUR,Esche,10.04,30.0,2.744,68.8,3,18.63,6995.8,11.71,6.848,6.852,47.91,83.79,0.917,40.1,761.9,17.41,8595.3,63551.0,27.88,40.7,46.88,6.19,0.629,9551.6,171.2,B7678,0,0.16934,37,0,0,test
P20,HFP-2400,10,2025-07-18 14:46,S,PUR,Esche,11.53,22.0,2.184,63.3,2,15.18,7002.7,7.13,6.91,6.953,48.39,85.04,0.9126,46.6,680.1,17.42,5111.0,68662.0,28.09,41.49,50.15,8.66,0.3423,9552.6,193.1,B6569,0,0.18291,36,0,0,test
P20,HFP-2400,11,2025-07-18 16:07,S,PVAc_D3,Fichte,11.44,38.0,2.707,74.6,3,16.14,6969.1,10.61,6.967,6.991,48.55,83.9,0.9281,45.98,755.5,16.56,8767.0,77429.1,29.25,40.5,50.42,9.92,0.5448,9553.9,178.7,B6499,0,0.20389,35,0,0,test
P20,HFP-2400,12,2025-07-18 17:31,S,PVAc_D3,Buche,10.74,30.0,2.427,63.6,3,13.68,6999.8,10.65,6.864,6.91,48.05,84.19,0.9152,44.73,737.4,15.52,7295.9,84725.0,29.49,41.84,49.68,7.83,0.7077,9554.9,190.9,B7650,0,0.22175,34,0,0,test
P20,HFP-2400,13,2025-07-18 18:45,S,PVAc_D3,Fichte,7.8,30.0,2.327,66.5,3,16.61,7011.8,11.11,6.7,6.715,46.98,82.56,0.9126,42.37,703.0,17.3,8182.2,92907.2,28.44,40.98,49.66,8.68,0.3636,9556.0,176.6,B7383,0,0.24312,33,0,0,test
P20,HFP-2400,14,2025-07-18 20:09,S,PUR,Buche,12.78,22.0,2.371,61.7,2,15.24,6964.5,9.34,7.039,7.081,49.02,85.74,0.917,41.56,683.5,17.45,5195.2,98102.4,28.84,40.44,47.77,7.33,0.7294,9557.1,179.7,B3660,0,0.25566,32,0,0,test
P20,HFP-2400,15,2025-07-18 21:29,S,PUR,Eiche,10.36,25.0,2.435,66.1,2,16.65,6999.3,11.89,6.83,6.851,47.8,83.77,0.9151,42.67,728.2,14.43,5056.1,103158.5,27.98,40.67,47.63,6.96,0.5391,9558.2,172.7,B6692,0,0.26859,31,0,0,test
P20,HFP-2400,16,2025-07-18 22:48,N,PVAc_D3,Eiche,8.37,22.0,2.651,54.2,3,11.8,6970.3,8.19,6.742,6.773,46.99,82.91,0.909,48.71,762.4,17.79,9242.6,112401.1,25.25,37.74,46.84,9.1,0.3775,9559.1,175.7,B8365,0,0.291,30,0,0,test
P20,HFP-2400,17,2025-07-18 23:53,N,PVAc_D3,Buche,10.4,18.0,1.946,51.7,2,11.51,7009.8,5.6,6.86,6.896,48.09,84.27,0.9151,44.89,791.6,20.11,7907.1,120308.3,25.21,38.73,44.85,6.12,0.7831,9559.9,183.0,B2146,0,0.31238,29,0,0,test
P20,HFP-2400,18,2025-07-19 00:58,N,PVAc_D4,Fichte,9.44,25.0,2.454,60.7,2,14.11,6988.6,11.13,6.747,6.765,47.15,82.31,0.9188,46.94,732.8,21.68,7466.1,127774.4,25.67,38.02,45.99,7.97,0.5808,9561.0,175.7,B1247,0,0.33332,28,0,0,test
P20,HFP-2400,19,2025-07-19 02:10,N,PVAc_D4,Buche,10.26,38.0,1.88,68.7,2,15.68,6986.2,9.35,6.843,6.888,47.81,83.74,0.9156,44.43,778.7,18.05,7260.2,135034.6,24.74,37.42,44.45,7.03,0.4032,9562.1,180.4,B4061,0,0.35031,27,0,0,test
P20,HFP-2400,20,2025-07-19 03:36,N,PVAc_D3,Buche,9.57,18.0,2.237,58.7,2,13.97,7018.0,10.03,6.729,6.761,47.23,82.67,0.9161,39.02,858.0,16.28,7102.9,142137.5,23.26,36.62,45.99,9.37,0.9442,9563.1,171.4,B5573,0,0.37015,26,0,0,test
P20,HFP-2400,21,2025-07-19 04:43,N,PVAc_D4,Esche,9.54,22.0,2.447,61.3,2,13.06,7000.1,12.25,6.77,6.803,47.39,82.83,0.9176,43.68,736.6,17.78,6404.7,148542.2,23.74,36.99,42.65,5.66,0.5911,9564.1,173.8,B5630,0,0.38702,25,0,0,test
P20,HFP-2400,22,2025-07-19 05:54,N,PVAc_D3,Esche,9.65,38.0,2.434,73.9,2,15.25,7031.0,10.67,6.778,6.798,47.65,83.55,0.9147,44.45,773.9,20.0,7860.0,156402.2,26.68,38.78,47.38,8.6,0.7579,9565.3,190.4,B2548,0,0.40881,24,0,0,test
P20,HFP-2400,23,2025-07-19 07:18,F,PVAc_D4,Eiche,10.19,22.0,2.411,60.5,3,12.85,7010.5,9.68,6.819,6.843,47.8,83.49,0.9182,43.88,836.1,18.84,11538.5,167940.7,26.54,37.94,48.47,10.53,0.6274,9566.3,174.5,B6730,0,0.44352,23,0,0,test
P20,HFP-2400,24,2025-07-19 08:30,F,PVAc_D3,Fichte,11.58,38.0,2.48,68.5,2,18.91,6983.1,8.62,6.91,6.926,48.25,83.95,0.9219,44.27,712.4,15.82,5175.5,173116.2,25.56,38.1,49.3,11.2,0.6685,9567.5,175.4,B9037,0,0.45542,22,0,0,test
P20,HFP-2400,25,2025-07-19 09:58,F,PUR,Eiche,12.51,22.0,2.934,65.3,2,15.23,6991.6,10.37,7.019,7.045,49.07,86.41,0.9108,47.16,780.7,20.31,7772.1,180888.3,26.94,38.92,45.88,6.96,0.7576,9568.6,167.3,B7469,0,0.47686,21,0,0,test
P20,HFP-2400,26,2025-07-19 11:21,F,PVAc_D4,Fichte,11.85,25.0,2.48,59.2,2,13.02,7007.6,5.04,6.888,6.912,48.27,85.3,0.9075,51.41,764.4,16.39,6193.5,187081.8,28.04,40.67,49.47,8.81,0.8784,9569.6,179.9,B1170,0,0.49248,20,0,0,test
P20,HFP-2400,27,2025-07-19 12:30,F,PVAc_D3,Eiche,9.21,38.0,1.55,63.4,3,17.01,6996.8,8.75,6.744,6.754,47.19,82.61,0.9161,48.84,792.3,17.23,9290.0,196371.8,30.69,43.21,52.24,9.03,1.0915,9570.6,167.0,B5928,0,0.51923,19,0,0,test
P20,HFP-2400,28,2025-07-19 13:42,F,PVAc_D3,Esche,7.8,18.0,2.032,49.4,2,11.78,7009.6,13.79,6.7,6.732,46.96,82.35,0.9146,54.88,805.4,18.71,7262.3,203634.0,27.83,38.13,49.42,11.29,0.5205,9571.4,177.8,B1785,0,0.54041,18,0,0,test
P20,HFP-2400,29,2025-07-19 14:48,S,PVAc_D3,Eiche,9.58,22.0,2.168,58.3,2,11.47,6983.0,6.62,6.758,6.795,47.19,81.12,0.933,48.99,724.5,17.92,5835.7,209469.8,29.15,41.38,50.7,9.31,0.7207,9572.4,173.6,B3889,0,0.55461,17,0,0,test
P20,HFP-2400,30,2025-07-19 16:02,S,PUR,Esche,11.59,18.0,2.518,58.2,2,14.41,6999.6,11.03,6.93,6.964,48.51,86.4,0.9004,42.6,768.5,18.42,6646.6,216116.4,29.73,41.42,53.56,12.14,0.6947,9573.4,167.7,B2573,0,0.5723,16,0,0,test
P20,HFP-2400,31,2025-07-19 17:13,S,PVAc_D3,Eiche,13.13,30.0,1.799,63.6,3,14.09,6999.4,3.78,6.938,6.945,48.56,85.81,0.9075,45.56,929.1,16.38,10984.4,227100.8,29.87,42.31,56.5,14.19,0.5137,9574.4,182.0,B8332,0,0.6035,15,0,0,test
P20,HFP-2400,32,2025-07-19 18:30,S,PUR,Esche,10.05,22.0,3.1,63.5,3,14.6,6999.7,10.16,6.875,6.916,48.12,84.87,0.9093,40.83,838.6,18.23,11313.9,238414.7,28.8,41.69,53.1,11.42,0.6631,9575.5,184.5,B8353,0,0.63904,14,0,0,test
P20,HFP-2400,33,2025-07-19 19:49,S,PVAc_D3,Esche,8.97,25.0,1.782,56.4,3,11.39,6990.4,6.35,6.714,6.736,46.93,83.33,0.9032,52.89,863.8,19.24,10840.3,249255.0,27.74,39.42,49.53,10.11,0.7362,9576.4,172.8,B6067,0,0.66828,13,0,0,test
P20,HFP-2400,34,2025-07-19 21:00,S,PUR,Esche,7.8,30.0,2.568,73.3,3,18.88,6991.1,9.29,6.76,6.783,47.26,83.71,0.9054,50.77,766.8,21.15,12355.0,261610.0,25.8,37.82,53.58,15.76,1.1025,9577.7,166.8,B9359,0,0.70256,12,0,0,test
P20,HFP-2400,35,2025-07-19 22:29,N,PVAc_D4,Eiche,9.99,22.0,2.091,53.0,2,12.0,7001.0,10.63,6.801,6.827,47.61,83.75,0.9117,53.85,792.5,21.85,8267.9,269877.9,27.09,40.52,50.22,9.69,1.1481,9578.5,177.7,B1290,0,0.726,11,0,0,test
P20,HFP-2400,36,2025-07-19 23:41,N,PVAc_D3,Esche,9.41,18.0,2.413,49.9,2,11.19,7000.6,8.48,6.763,6.798,47.34,84.09,0.9029,55.35,828.8,17.17,7828.9,277706.7,26.0,39.79,54.24,14.45,0.757,9579.4,167.9,B9213,0,0.74923,10,0,0,test
P20,HFP-2400,37,2025-07-20 00:47,N,PVAc_D4,Fichte,9.42,18.0,2.213,57.5,2,12.21,6965.4,5.5,6.787,6.808,47.28,83.5,0.908,48.98,809.0,17.45,6220.8,283927.6,24.85,36.34,49.49,13.14,0.7303,9580.3,177.7,B4410,0,0.76663,9,0,0,test
P20,HFP-2400,38,2025-07-20 01:59,N,PVAc_D3,Esche,11.98,38.0,1.963,68.3,3,12.82,6976.1,7.79,6.906,6.953,48.18,84.86,0.9104,54.05,806.7,21.76,12451.3,296378.8,26.38,39.96,54.25,14.29,0.849,9581.5,175.0,B7273,0,0.8032,8,0,0,test
P20,HFP-2400,39,2025-07-20 03:22,N,PUR,Buche,11.28,25.0,2.301,63.6,2,17.6,6999.9,11.91,6.879,6.907,48.15,85.65,0.9017,49.3,815.2,19.47,7706.2,304085.0,24.31,37.28,52.39,15.12,0.6703,9582.5,176.6,B2695,0,0.82515,7,0,0,test
P20,HFP-2400,40,2025-07-20 04:41,N,PVAc_D4,Buche,11.03,38.0,2.392,70.2,2,17.09,7010.8,11.46,6.851,6.869,48.03,85.56,0.9004,56.8,773.0,18.55,7342.4,311427.5,24.67,38.57,55.45,16.88,0.7729,9583.7,171.7,B6764,0,0.8483,6,0,0,test
P20,HFP-2400,41,2025-07-20 06:10,F,PVAc_D3,Eiche,10.85,25.0,2.272,59.6,3,12.81,6984.2,10.77,6.857,6.9,47.89,84.05,0.9138,54.7,831.9,18.37,11615.5,323043.0,25.03,35.23,53.24,18.01,1.0937,9584.7,187.0,B9329,0,0.88395,5,0,0,test
P20,HFP-2400,42,2025-07-20 07:24,F,PVAc_D3,Buche,9.16,30.0,2.477,60.7,3,14.51,7003.4,8.48,6.796,6.814,47.6,83.77,0.9112,52.65,794.6,17.91,9546.4,332589.4,24.2,35.76,49.5,13.74,0.9764,9585.7,181.0,B8960,0,0.90882,4,1,0,test
P20,HFP-2400,43,2025-07-20 08:39,F,PVAc_D3,Buche,10.31,30.0,2.305,65.7,2,13.2,7011.8,7.13,6.871,6.902,48.18,85.8,0.9005,55.47,798.7,16.22,6368.6,338958.0,25.8,38.09,58.48,20.39,1.2228,9586.8,168.0,B9909,0,0.92631,3,1,0,test
P20,HFP-2400,44,2025-07-20 10:02,F,PUR,Eiche,10.25,18.0,1.742,51.4,2,13.94,7000.6,8.13,6.837,6.898,47.86,86.11,0.8914,59.76,819.1,18.61,7764.2,346722.2,26.51,38.4,53.74,15.34,0.7254,9587.7,180.3,B7713,0,0.94782,2,1,0,test
P20,HFP-2400,45,2025-07-20 11:10,F,PVAc_D3,Buche,7.8,30.0,2.598,62.2,2,10.42,6989.7,8.58,6.713,6.759,46.92,82.86,0.9083,54.86,849.3,22.56,9465.3,356187.5,26.69,39.93,56.32,16.39,0.74,9588.7,178.3,B2388,0,0.97498,1,1,0,test
P20,HFP-2400,46,2025-07-20 12:27,F,PVAc_D3,Esche,12.62,30.0,2.529,66.2,3,12.9,7000.1,5.15,6.975,7.013,48.83,86.53,0.905,57.8,857.3,15.39,9803.2,365990.7,28.9,40.29,59.68,19.39,0.7649,9589.8,173.1,B8313,1,1.0,0,1,0,test
P21,HFP-3200,1,2025-06-02 21:00,S,PVAc_D4,Buche,11.96,25.0,2.189,57.7,2,10.13,7046.4,6.28,6.992,7.011,49.27,85.73,0.9216,43.38,706.3,16.69,5526.5,5526.5,23.71,36.07,40.81,4.74,0.4058,17962.1,184.4,B7148,0,0.01136,54,0,0,test
P21,HFP-3200,2,2025-06-02 22:19,N,PUR,Fichte,8.89,18.0,2.318,56.2,2,12.25,7028.2,9.41,6.812,6.856,47.88,82.98,0.9253,44.02,740.3,20.32,7105.2,12631.7,25.13,36.53,44.3,7.78,0.8176,17963.0,178.0,B1241,0,0.02813,53,0,0,test
P21,HFP-3200,3,2025-06-02 23:24,N,PUR,Buche,13.13,38.0,2.472,68.8,2,18.04,7047.4,10.09,7.079,7.106,49.89,87.81,0.9112,35.9,729.7,17.01,5696.8,18328.5,22.74,34.12,38.82,4.7,0.6557,17964.2,172.3,B5074,0,0.04092,52,0,0,test
P21,HFP-3200,4,2025-06-03 00:54,N,PVAc_D3,Buche,12.23,25.0,2.438,61.5,2,13.69,7004.1,11.1,7.011,7.038,49.11,85.4,0.9223,37.95,742.2,20.13,6985.6,25314.1,22.82,35.6,42.62,7.02,0.4956,17965.2,177.6,B6936,0,0.05674,51,0,0,test
P21,HFP-3200,5,2025-06-03 02:17,N,PVAc_D4,Esche,12.86,22.0,1.762,53.3,2,11.77,7023.3,9.32,7.016,7.056,49.28,85.83,0.9208,44.52,705.1,20.28,6683.1,31997.2,21.94,34.18,43.9,9.73,0.5683,17966.1,166.6,B7558,0,0.06993,50,0,0,test
P21,HFP-3200,6,2025-06-03 03:23,N,PUR,Buche,12.54,18.0,1.55,52.8,2,13.43,7025.3,10.69,6.986,7.014,49.08,85.28,0.9231,42.99,771.3,17.11,6258.7,38256.0,23.2,34.37,41.31,6.94,0.6904,17966.9,197.5,B5804,0,0.08271,49,0,0,test
P21,HFP-3200,7,2025-06-03 04:31,N,PUR,Fichte,11.86,25.0,2.256,62.0,2,15.57,7035.6,11.13,6.982,7.021,49.12,86.12,0.9148,40.17,770.7,18.65,7183.7,45439.7,23.55,36.02,43.03,7.0,0.4441,17968.0,186.9,B4489,0,0.10221,48,0,0,test
P21,HFP-3200,8,2025-06-03 05:51,N,PVAc_D4,Esche,8.95,25.0,2.009,58.7,2,13.91,7040.0,12.51,6.779,6.803,47.73,83.18,0.9202,44.23,879.1,16.93,6759.8,52199.5,21.84,34.58,38.14,3.57,0.5434,17969.0,186.4,B2273,0,0.11745,47,0,0,test
P21,HFP-3200,9,2025-06-03 06:59,F,PVAc_D3,Esche,10.1,25.0,1.853,55.6,3,13.04,7044.2,9.75,6.862,6.872,48.34,84.86,0.9135,44.5,694.4,17.93,8245.5,60445.0,22.17,34.46,41.12,6.66,0.4538,17969.9,188.4,B5822,0,0.1349,46,0,0,test
P21,HFP-3200,10,2025-06-03 08:03,F,PVAc_D3,Fichte,8.98,22.0,2.02,55.7,2,9.86,7027.4,10.6,6.807,6.849,47.84,84.15,0.9117,40.53,826.2,18.03,7146.7,67591.7,25.03,37.75,44.85,7.1,0.6547,17970.8,172.9,B7550,0,0.15098,45,0,0,test
P21,HFP-3200,11,2025-06-03 09:14,F,PUR,Fichte,10.46,22.0,2.352,60.0,2,12.45,7029.7,9.32,6.948,6.968,48.84,85.46,0.9165,43.81,794.9,19.84,7509.8,75101.6,25.99,37.91,46.82,8.91,0.5916,17971.8,185.5,B8605,0,0.16675,44,0,0,test
P21,HFP-3200,12,2025-06-03 10:23,F,PUR,Esche,9.71,30.0,2.63,73.0,2,17.68,7028.1,8.77,6.909,6.929,48.55,84.93,0.9169,48.59,788.7,17.31,6563.5,81665.1,24.97,38.49,47.22,8.73,0.4127,17973.0,190.2,B3860,0,0.1797,43,0,0,test
P21,HFP-3200,13,2025-06-03 11:51,F,PVAc_D4,Buche,12.14,25.0,2.881,58.8,2,12.92,7029.9,11.14,7.014,7.048,49.31,85.68,0.9229,44.12,871.0,14.02,6216.9,87882.0,24.96,36.22,41.89,5.67,0.554,17974.0,188.9,B2327,0,0.19441,42,0,0,test
P21,HFP-3200,14,2025-06-03 13:07,F,PVAc_D4,Buche,11.88,22.0,2.305,59.6,2,12.23,7026.8,3.17,6.978,7.02,49.03,85.11,0.924,51.76,760.5,19.76,6508.7,94390.7,27.95,40.28,45.98,5.7,0.4573,17975.0,175.7,B9363,0,0.20919,41,0,0,test
P21,HFP-3200,15,2025-06-03 14:18,S,PVAc_D3,Fichte,12.13,30.0,2.073,61.6,2,15.05,7040.2,8.08,7.029,7.04,49.49,85.83,0.9247,44.5,843.0,19.85,7848.8,102239.5,27.31,38.84,47.34,8.49,0.244,17976.0,181.5,B6194,0,0.22881,40,0,0,test
P21,HFP-3200,16,2025-06-03 15:32,S,PUR,Buche,9.13,38.0,2.189,69.9,2,18.83,7025.2,12.47,6.806,6.842,47.82,84.29,0.9098,47.25,721.9,17.77,5582.8,107822.4,26.31,38.84,45.13,6.29,0.267,17977.2,179.2,B1597,0,0.23964,39,0,0,test
P21,HFP-3200,17,2025-06-03 16:53,S,PVAc_D3,Fichte,8.93,30.0,2.762,61.9,2,13.13,7004.0,9.63,6.853,6.868,48.0,85.22,0.9033,51.33,844.7,20.32,8511.9,116334.3,28.63,40.48,47.56,7.08,0.4552,17978.2,171.4,B2609,0,0.25975,38,0,0,test
P21,HFP-3200,18,2025-06-03 18:04,S,PUR,Buche,9.52,38.0,2.418,75.0,3,18.93,7037.5,8.74,6.918,6.944,48.68,85.29,0.9154,50.16,787.5,19.54,10452.8,126787.1,26.84,38.4,49.36,10.96,0.9365,17979.5,175.1,B5435,0,0.28305,37,0,0,test
P21,HFP-3200,19,2025-06-03 19:36,S,PVAc_D3,Esche,9.04,22.0,2.544,64.2,2,13.81,7054.2,9.32,6.827,6.845,48.16,84.21,0.9172,48.61,903.3,16.96,7089.3,133876.4,25.99,39.31,45.11,5.8,0.2999,17980.6,184.9,B1922,0,0.29856,36,0,0,test
P21,HFP-3200,20,2025-06-03 20:49,S,PVAc_D3,Fichte,10.28,30.0,2.934,71.3,2,15.15,7035.8,10.58,6.955,7.0,48.94,85.88,0.9138,43.23,806.2,19.01,7503.6,141379.9,25.52,36.4,44.91,8.51,1.0967,17981.7,176.6,B6674,0,0.31614,35,0,0,test
P21,HFP-3200,21,2025-06-03 22:12,N,PVAc_D3,Fichte,10.39,25.0,2.241,61.5,2,12.52,7034.5,5.46,6.876,6.897,48.37,85.04,0.9122,51.49,770.0,16.62,6313.7,147693.7,25.99,38.41,44.87,6.46,0.8774,17982.8,173.2,B5054,0,0.32926,34,0,0,test
P21,HFP-3200,22,2025-06-03 23:22,N,PVAc_D3,Esche,11.43,25.0,1.751,60.6,2,12.29,7024.3,9.66,6.94,6.978,48.75,85.82,0.9111,50.78,817.5,14.9,5900.1,153593.8,23.59,33.37,43.1,9.73,0.8902,17983.8,183.6,B9416,0,0.34079,33,0,0,test
P21,HFP-3200,23,2025-06-04 00:38,N,PVAc_D4,Buche,10.36,25.0,2.612,58.9,2,12.14,7035.2,9.93,6.833,6.873,48.07,85.24,0.9044,48.25,884.9,16.32,7379.8,160973.6,21.82,33.63,41.47,7.84,0.8867,17984.8,175.1,B7625,0,0.35814,32,0,0,test
P21,HFP-3200,24,2025-06-04 01:58,N,PVAc_D4,Eiche,11.23,38.0,2.222,74.0,3,17.34,7024.8,9.04,6.908,6.91,48.53,84.87,0.9171,49.83,737.1,17.95,8765.6,169739.1,23.04,35.69,43.21,7.51,0.5282,17986.0,176.5,B1696,0,0.37763,31,0,0,test
P21,HFP-3200,25,2025-06-04 03:23,N,PUR,Fichte,9.96,25.0,2.594,58.8,2,16.04,7026.8,10.25,6.971,6.973,48.98,85.06,0.9235,49.64,760.2,17.66,6801.6,176540.8,21.99,31.84,44.84,13.0,0.9726,17987.0,176.9,B3861,0,0.39319,30,0,0,test
P21,HFP-3200,26,2025-06-04 04:44,N,PVAc_D3,Buche,9.39,22.0,2.172,58.7,2,12.37,6988.5,14.9,6.846,6.882,47.84,83.13,0.923,47.55,858.1,21.27,8866.5,185407.3,22.17,33.73,39.81,6.07,0.7452,17987.9,173.3,B9996,0,0.41508,29,0,0,test
P21,HFP-3200,27,2025-06-04 05:56,N,PVAc_D4,Buche,10.15,18.0,2.114,53.5,2,12.79,7043.7,7.14,6.866,6.897,48.36,85.85,0.9035,45.33,823.2,15.74,6240.7,191648.0,24.73,37.54,45.25,7.72,0.6303,17988.8,171.4,B4073,0,0.42818,28,0,0,test
P21,HFP-3200,28,2025-06-04 07:01,F,PVAc_D4,Buche,12.2,38.0,2.082,69.5,3,16.59,7038.1,10.49,7.0,7.029,49.27,87.74,0.9005,53.85,775.8,17.76,9063.6,200711.7,24.93,36.35,49.43,13.09,0.8633,17990.0,181.0,B8541,0,0.4484,27,0,0,test
